source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank,matched_concept_class_id,matched_domain_id,matched_vocabulary_id,matched_parents,matched_children,matched_synonyms
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4135088,Subluxation of joint of lumbar spine,0.2717110520533017,4,Disorder,Condition,SNOMED,Disorder of lumbar spine;Subluxation of joint of spine,Subluxation complex of lumbar vertebra;Closed subluxation lumbar spine;Spinal subluxation with lumbar cord lesion;Open subluxation lumbar spine,Subluxation of joint of lumbar spine (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4134178,Subluxation of joint of thoracic spine,0.2796827873912996,5,Disorder,Condition,SNOMED,Disorder of thoracic spine;Subluxation of joint of spine,Open subluxation thoracic spine;Closed subluxation thoracic spine;Lesion of thoracic spinal cord due to subluxation of joint of thoracic spine,Subluxation of joint of thoracic spine (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4134179,Subluxation of sacrum,0.2821097085199527,6,Disorder,Condition,SNOMED,Disorder of sacrum;Arthropathy of pelvis;Subluxation of joint of spine,Open subluxation of sacrum;Subluxation of coccyx;Closed subluxation of sacrum,Subluxation of sacrum (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4134176,Subluxation of joint of cervical spine,0.2942655936135885,7,Disorder,Condition,SNOMED,Disorder of cervical spine;Musculoskeletal disorder of the neck;Subluxation of joint of spine,Subluxation of atlanto-occipital joint;Hangman fracture;Subluxation complex of cervical vertebra;Spinal subluxation with cervical cord lesion;Subluxation of atlantoaxial joint;Open subluxation cervical spine;Closed subluxation cervical spine,Subluxation of joint of cervical spine (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4067885,Stenosis of spinal canal due to subluxation,0.2944861697377994,8,Disorder,Condition,SNOMED,Spinal stenosis,,Stenosis of spinal canal due to subluxation (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,37207835,Subluxation complex of lumbar vertebra,0.3120784646373264,9,Disorder,Condition,SNOMED,Subluxation complex (vertebral);Subluxation of joint of lumbar spine,,Subluxation complex of lumbar vertebra (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4069653,Osseous and subluxation stenosis of intervertebral foramina,0.3126977635757306,10,Disorder,Condition,SNOMED,Stenosis of intervertebral foramina,Osseous and subluxation stenosis of lumbar intervertebral foramina;Osseous and subluxation stenosis of cervical intervertebral foramina,Osseous and subluxation stenosis of intervertebral foramina (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,36713915,Somatic dysfunction of abdominal region,0.3205732182801706,11,Clinical Finding,Condition,SNOMED,Somatic dysfunction of region of trunk;Finding of abdominopelvic segment of trunk,Somatic dysfunction of pubic region;Somatic dysfunction of thoracolumbar region;Somatic dysfunction of pelvic region;Somatic dysfunction of sacroiliac region;Somatic dysfunction of lumbar region;Somatic dysfunction of hip region,Somatic dysfunction of abdominal region (finding);Nonallopathic lesion of abdominal region
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4135090,Subluxation of joint of upper limb,0.336744675717528,12,Disorder,Condition,SNOMED,Dislocation of joint of upper limb;Subluxation of joint,"Subluxation of sternoclavicular joint;Recurrent subluxation of metacarpophalangeal joint;Fracture subluxation of joint of upper limb;Closed traumatic subluxation, metacarpophalangeal joint;Subluxation of shoulder joint;Open traumatic subluxation, metacarpophalangeal joint;Subluxation of elbow joint;Subluxation of acromioclavicular joint;Subluxation of wrist;Subluxation of scapulothoracic joint",Subluxation of joint of upper limb (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4138152,Subluxation of joint of spine,0.3389180367309548,13,Disorder,Condition,SNOMED,Dislocation of joint of spine;Subluxation of joint,Traumatic subluxation of spine due to birth trauma;Subluxation complex (vertebral);Spinal subluxation with cauda equina lesion;Subluxation of joint of lumbar spine;Subluxation of joint of thoracic spine;Subluxation of joint of cervical spine;Subluxation of sacrum,Subluxation of joint of spine (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4346965,Recurrent subluxation of joint,0.3389180367309548,14,Disorder,Condition,SNOMED,Recurrent dislocation of joint;Subluxation of joint,Recurrent subluxation of elbow;Recurrent subluxation of wrist;Recurrent subluxation of shoulder joint;Recurrent atlantoaxial subluxation with myelopathy;Recurrent subluxation of the patella;Recurrent subluxation of the ankle;Recurrent subluxation of metacarpophalangeal joint;Recurrent subluxation of the hip joint;Recurrent subluxation of temporomandibular joint;Recurrent subluxation of interphalangeal joint,Recurrent subluxation of joint (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,138841,Disorder of sacrum,0.3389180367309548,15,Disorder,Condition,SNOMED,Sacral spine finding;Disorder of spinal region;Disorder of pelvis,Hypoplasia of sacrum;Sacral dysgenesis;Periostitis without osteomyelitis of sacral vertebra;Low assimilation pelvis;Fracture of sacrum;Paget's disease-sacrum;Edema of sacral cord;Disorder of sacral vertebral column region due to trauma;Congenital sacral meningocele;Holoprosencephaly with caudal dysgenesis syndrome,Disorder of sacrum (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,4244662,Disorder of musculoskeletal system,0.341426809755161,16,Disorder,Condition,SNOMED,Musculoskeletal finding;Disorder of body system;Musculoskeletal disorder;Upper extremity dysfunction,"Neoplasm of musculoskeletal system;Abduction deformity of finger;Neck discomfort;Musculoskeletal deformity;Congenital anomaly of musculoskeletal system;Osteopathies, chondropathies and acquired musculoskeletal deformities;Musculoskeletal infective disorder;Lower extremity dysfunction;Periarticular disorder;Hemorrhage of musculoskeletal system during operation on musculoskeletal system",Disorder of musculoskeletal system (disorder);Musculoskeletal disorder
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,2818397,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen,0.3419482345050837,17,ICD10PCS Hierarchy,Procedure,ICD10PCS,"Chiropractic, Anatomical Regions, Manipulation",Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External,
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,37207834,Subluxation complex of cervical vertebra,0.3464470856414299,18,Disorder,Condition,SNOMED,Subluxation complex (vertebral);Subluxation of joint of cervical spine,,Subluxation complex of cervical vertebra (disorder)
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,2789305,"Chiropractic Manipulation of Abdomen, Extra-Articular",0.3647355318147411,19,ICD10PCS,Procedure,ICD10PCS,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Extra-Articular;Manipulation of abdominal tissue;Chiropractic manipulation,,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Extra-Articular @ None
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,2789311,"Chiropractic Manipulation of Abdomen, Other Method",0.3668758546506574,20,ICD10PCS,Procedure,ICD10PCS,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Other Method;Manipulation of abdominal tissue;Chiropractic manipulation,,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Other Method @ None
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,36716415,Somatic dysfunction of region of trunk,0.3676663704589111,21,Clinical Finding,Condition,SNOMED,Finding of trunk structure;Somatic dysfunction,Somatic dysfunction of thoracic region;Somatic dysfunction of chest wall;Somatic dysfunction of bilateral chest wall;Somatic dysfunction of sternoclavicular region;Somatic dysfunction of abdominal region;Somatic dysfunction of left sternochondral region;Somatic dysfunction of right sternochondral region,Somatic dysfunction of region of trunk (finding);Nonallopathic lesion of region of trunk
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,2826323,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Other Method,0.371096397732677,22,ICD10PCS Hierarchy,Procedure,ICD10PCS,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External,"Chiropractic Manipulation of Abdomen, Other Method",
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,2789304,"Chiropractic Manipulation of Abdomen, Indirect Visceral",0.3732997352772071,23,ICD10PCS,Procedure,ICD10PCS,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Indirect Visceral;Manipulation of abdominal tissue;Chiropractic manipulation,,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Indirect Visceral @ None
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,2886074,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Extra-Articular,0.3826704067651911,24,ICD10PCS Hierarchy,Procedure,ICD10PCS,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External,"Chiropractic Manipulation of Abdomen, Extra-Articular",
45582380,Subluxation complex (vertebral) of abdomen and other regions,4068848,Subluxation complex (vertebral),broadMatch,4068848.0,Subluxation complex (vertebral),exactMatch,Vertebral subluxation complex of abdomen and other regions,-1,,2886073,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External,0.383207176957293,25,ICD10PCS Hierarchy,Procedure,ICD10PCS,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen,Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Short Lever Specific Contact;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Other Method;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Non-Manual;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Long Lever Specific Contact;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Extra-Articular;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Long and Short Lever Specific Contact;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Indirect Visceral;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Mechanically Assisted;Chiropractic @ Anatomical Regions @ Manipulation @ Abdomen @ External @ Direct Visceral,
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,372315,Anterior subcapsular polar cataract,7.127246465232773e-07,1,Disorder,Condition,SNOMED,Anterior subcapsular cataract,Congenital anterior subcapsular polar cataract;Anterior subcapsular polar senile cataract;Anterior subcapsular polar cataract of right eye;Anterior subcapsular polar cataract of left eye,Anterior subcapsular polar cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,45770919,Infantile and/or juvenile cataract,7.127246465232773e-07,2,Disorder,Condition,SNOMED,Cataract,Juvenile cataract;Infantile cataract,Infantile and/or juvenile cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,436976,Posterior subcapsular polar cataract,0.0350905204568385,3,Disorder,Condition,SNOMED,Posterior subcapsular cataract,Congenital posterior subcapsular polar cataract;Cataract of posterior subcapsule of left eye;Cataract of posterior subcapsule of right eye;Posterior subcapsular polar senile cataract,Posterior subcapsular polar cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,45757718,Congenital anterior subcapsular polar cataract,0.1376364288816303,4,Disorder,Condition,SNOMED,Anterior subcapsular polar cataract;Congenital anterior polar cataract;Congenital cortical cataract,Congenital anterior subcapsular polar cataract of right eye;Congenital anterior subcapsular polar cataract of left eye,Congenital anterior subcapsular polar cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,45757716,Congenital posterior subcapsular polar cataract,0.1714361981872917,5,Disorder,Condition,SNOMED,Posterior subcapsular polar cataract;Congenital posterior polar cataract,Congenital posterior subcapsular polar cataract of right eye;Congenital posterior subcapsular polar cataract of left eye,Congenital posterior subcapsular polar cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,373769,Nuclear cataract,0.1798881502268662,6,Disorder,Condition,SNOMED,Cataract;Cataract nuclear,Nuclear senile cataract;Nuclear sclerotic cataract;Embryonal nuclear cataract,NS - Nuclear sclerosis;Nuclear cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,375256,Anterior subcapsular polar senile cataract,0.189896942909627,7,Disorder,Condition,SNOMED,Anterior subcapsular polar cataract;Cortical senile cataract,Anterior subcapsular polar senile cataract of left eye;Anterior subcapsular polar senile cataract of right eye,Anterior subcapsular polar senile cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,37310630,Congenital anterior subcapsular polar cataract of right eye,0.1916412043274427,8,Disorder,Condition,SNOMED,Anterior subcapsular polar cataract of right eye;Congenital cortical cataract of right eye;Congenital anterior subcapsular polar cataract,Bilateral congenital anterior subcapsular polar cataracts,Congenital anterior subcapsular polar cataract of right eye (disorder);Right congenital anterior subcapsular polar cataract
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,3662352,Bilateral anterior subcapsular polar cataract,0.1928494153151116,9,Disorder,Condition,SNOMED,Anterior subcapsular polar cataract of left eye;Anterior subcapsular polar cataract of right eye;Anterior subcapsular cataract of bilateral eyes,Bilateral anterior subcapsular polar senile cataract of eyes;Bilateral congenital anterior subcapsular polar cataracts,Anterior subcapsular polar cataract of both eyes;Anterior subcapsular polar cataract of bilateral eyes;Anterior subcapsular polar cataract of bilateral eyes (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,37310624,Bilateral congenital anterior subcapsular polar cataracts,0.1983385790344712,10,Disorder,Condition,SNOMED,Bilateral congenital cortical cataract of eyes;Bilateral anterior subcapsular polar cataract;Congenital anterior subcapsular polar cataract of right eye;Congenital anterior subcapsular polar cataract of left eye,,Congenital anterior subcapsular polar cataract of bilateral eyes (disorder);Congenital anterior subcapsular polar cataract of bilateral eyes;Congenital anterior subcapsular polar cataract of both eyes
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,380513,Congenital cataract,0.1998722070796116,11,Disorder,Condition,SNOMED,Cataract;Congenital anomaly of lens;Cataract congenital,Martsolf syndrome;Congenital cataract with ataxia and deafness syndrome;Hutterite type cataract;Warburg micro syndrome;Congenital total cataract;Hydrocephalus with endocardial fibroelastosis and cataract syndrome;Congenital cataract microcornea with corneal opacity;Congenital cataract of right eye;Absence deformity of leg and congenital cataract syndrome;Congenital combined form cataract,Congenital cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,4220818,Infantile cataract,0.2050685158705814,12,Disorder,Condition,SNOMED,Nonsenile cataract;Infantile and/or juvenile cataract,Congenital muscular dystrophy with infantile cataract and hypogonadism syndrome,Infantile cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,377274,Nonsenile cataract,0.2050747865970963,13,Disorder,Condition,SNOMED,Cataract,Combined form of nonsenile cataract;Infantile cataract;Cortical nonsenile cataract;Non age-related cataract of left eye;Cardiomyopathy with cataract and hip spine disease syndrome;Non age-related cataract of right eye,Non age related cataract;Non age-related cataract;Nonsenile cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,4100720,Congenital anterior polar cataract,0.205244590602985,14,Disorder,Condition,SNOMED,Congenital polar cataract,"Spinal muscular atrophy, Dandy-Walker malformation, cataract syndrome;Congenital anterior subcapsular polar cataract",Congenital anterior polar cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,381392,Congenital subcapsular cataract,0.2098284671508996,15,Disorder,Condition,SNOMED,Congenital cataract;Subcapsular cataract,,Congenital subcapsular cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,37207888,Congenital posterior subcapsular polar cataract of right eye,0.2125778556677399,16,Disorder,Condition,SNOMED,Congenital cataract of right eye;Congenital posterior subcapsular polar cataract,Bilateral congenital posterior subcapsular polar cataracts of eyes,Right congenital posterior subcapsular polar cataract;Congenital posterior subcapsular polar cataract of right eye (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,37310640,Congenital anterior subcapsular polar cataract of left eye,0.2127186193540143,17,Disorder,Condition,SNOMED,Anterior subcapsular polar cataract of left eye;Congenital cortical cataract of left eye;Congenital anterior subcapsular polar cataract,Bilateral congenital anterior subcapsular polar cataracts,Congenital anterior subcapsular polar cataract of left eye (disorder);Left congenital anterior subcapsular polar cataract
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,4199963,Anterior subcapsular cataract,0.214424682190891,18,Disorder,Condition,SNOMED,Subcapsular cataract,Anterior subcapsular cataract of left eye;Anterior subcapsular polar cataract;Anterior subcapsular cataract of right eye,Anterior subcapsular cataract (disorder);ASC - Anterior subcapsular cataract
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,4161420,Juvenile cataract,0.2163094382932228,19,Disorder,Condition,SNOMED,Infantile and/or juvenile cataract,"Juvenile cataract, microcornea, renal glucosuria syndrome;Retinitis pigmentosa, juvenile cataract, short stature, intellectual disability syndrome",Cataract in child;Juvenile cataract (disorder);Childhood cataract
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,761588,Anterior subcapsular polar cataract of left eye,0.2175982765968053,20,Disorder,Condition,SNOMED,Anterior subcapsular polar cataract;Anterior subcapsular cataract of left eye,Congenital anterior subcapsular polar cataract of left eye;Anterior subcapsular polar senile cataract of left eye;Bilateral anterior subcapsular polar cataract,Anterior subcapsular polar cataract of left eye (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,761589,Anterior subcapsular polar cataract of right eye,0.2250168853849341,21,Disorder,Condition,SNOMED,Anterior subcapsular polar cataract;Anterior subcapsular cataract of right eye,Anterior subcapsular polar senile cataract of right eye;Bilateral anterior subcapsular polar cataract;Congenital anterior subcapsular polar cataract of right eye,Anterior subcapsular polar cataract of right eye (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,37207948,Congenital posterior subcapsular polar cataract of left eye,0.225858231941908,22,Disorder,Condition,SNOMED,Congenital cataract of left eye;Congenital posterior subcapsular polar cataract,Bilateral congenital posterior subcapsular polar cataracts of eyes,Left congenital posterior subcapsular polar cataract;Congenital posterior subcapsular polar cataract of left eye (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,37207995,Bilateral congenital posterior subcapsular polar cataracts of eyes,0.2311984650623357,23,Disorder,Condition,SNOMED,Bilateral congenital cataract of eyes;Cataract of posterior subcapsule of bilateral eyes;Congenital posterior subcapsular polar cataract of right eye;Congenital posterior subcapsular polar cataract of left eye,,Congenital posterior subcapsular polar cataract of bilateral eyes;Congenital posterior subcapsular polar cataract of bilateral eyes (disorder);Congenital posterior subcapsular polar cataract of both eyes
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,438749,Posterior subcapsular polar senile cataract,0.2316452832907221,24,Disorder,Condition,SNOMED,Senile cataract;Posterior subcapsular polar cataract,Posterior subcapsular polar senile cataract of right eye;Posterior subcapsular polar senile cataract of left eye,Posterior subcapsular polar senile cataract (disorder)
45586422,"Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",372315,Anterior subcapsular polar cataract,exactMatch,,,,Anterior subcapsular polar infantile and juvenile cataract,-1,,4102696,Congenital posterior polar cataract,0.238853299033791,25,Disorder,Condition,SNOMED,Congenital polar cataract,Congenital posterior subcapsular polar cataract,Congenital posterior polar cataract (disorder)
45587159,"Osteitis condensans, unspecified hand",75920,Osteitis condensans,broadMatch,,,,Osteitis condensans of hand,-1,,75920,Osteitis condensans,0.0510924390399023,1,Disorder,Condition,SNOMED,Osteitis;Osteitis condensans,Osteitis condensans ilii;Osteitis condensans of medial clavicle,Osteitis condensans (disorder);Sclerosing osteitis;Focal sclerosing osteomyelitis;Condensing osteitis
45587159,"Osteitis condensans, unspecified hand",75920,Osteitis condensans,broadMatch,,,,Osteitis condensans of hand,-1,,77635,Disorder of hand,0.0510924390399023,2,Disorder,Condition,SNOMED,Finding of hand region;Disorder of upper limb,Cyst of hand;Psoriasis palmaris;Atrophy of interosseous muscle of hand;Chronic tophaceous gout of hand;Deformity of phalanx of finger or thumb;Contracture of palmar fascia;Thumb onychia;Open fracture of left thumb;Foreign body in hand;Paget's disease-phalanx of finger or thumb,Disorder of hand (disorder)
45587159,"Osteitis condensans, unspecified hand",75920,Osteitis condensans,broadMatch,,,,Osteitis condensans of hand,-1,,4065727,Osteitis of hand,0.1596227800262407,3,Disorder,Condition,SNOMED,Disorder of hand;Osteitis;Inflammatory disorder of extremity;Finding of bone in hand,Osteomyelitis of hand;Tuberculosis of the bones of the hand;Osteochondritis of metacarpal,Osteitis of hand (disorder)
45587159,"Osteitis condensans, unspecified hand",75920,Osteitis condensans,broadMatch,,,,Osteitis condensans of hand,-1,,136779,Disorder of forearm,0.1599308678662178,4,Disorder,Condition,SNOMED,Disorder of upper limb,Contracture of flexor pollicis longus;Calcific tendinitis of right forearm;Joint contracture of forearm;Posterior interosseous nerve lesion;Congenital absence of forearm and hand;Contracture of tendon of wrist and hand;Congenital anomaly of ulna;Osteochondropathy of radius;Calcific tendinitis of left forearm;Neoplasm of forearm,Disorder of forearm (disorder)
45587159,"Osteitis condensans, unspecified hand",75920,Osteitis condensans,broadMatch,,,,Osteitis condensans of hand,-1,,76191,Disorder of upper arm,0.2071000731716132,5,Disorder,Condition,SNOMED,Disorder of upper limb,Tendinosis of right biceps brachii;Brachial artery embolus;Articular cartilage disorder of upper arm;Hypertrophic scar of upper arm;Repetitive motion disorder of right upper arm;Inflammation of muscle of upper arm;Paralysis of right musculocutaneous nerve;Congenital anomaly of humerus;Cellulitis of upper arm;Deformity of humerus,Disorder of upper arm (disorder)
45587159,"Osteitis condensans, unspecified hand",75920,Osteitis condensans,broadMatch,,,,Osteitis condensans of hand,-1,,75910,Osteitis deformans,0.2108455884326718,6,Disorder,Condition,SNOMED,Disorder of bone;Osteitis deformans;Paget's disease;Paget's disease of bone,Paget's disease-phalanx of finger or thumb;Paget's disease-fibula;Paget's disease of jaw;Paget's disease of pelvis;Osteitis deformans without bone tumor;Osteitis deformans in neoplastic disease;Paget's disease-carpal bone;Paget disease of foot;Paget's disease-lumbar spine;Spastic paraplegia with Paget disease of bone syndrome,Paget's disease of bone;Osteitis deformans (disorder);Pagets disease of bone
